std_smiles,CHEMBL1075317.csv,CHEMBL1163125.csv,CHEMBL1795116.csv,CHEMBL1829.csv,CHEMBL1865.csv,CHEMBL1937.csv,CHEMBL1993.csv,CHEMBL2157850.csv,CHEMBL2169716.csv,CHEMBL2185.csv,CHEMBL2189110.csv,CHEMBL2424504.csv,CHEMBL2563.csv,CHEMBL2971.csv,CHEMBL301.csv,CHEMBL3045.csv,CHEMBL3055.csv,CHEMBL308.csv,CHEMBL3105.csv,CHEMBL3142.csv,CHEMBL3192.csv,CHEMBL325.csv,CHEMBL3524.csv,CHEMBL3774295.csv,CHEMBL4036.csv,CHEMBL4145.csv,CHEMBL4630.csv,CHEMBL4722.csv,CHEMBL5024.csv,CHEMBL5406.csv,CHEMBL5747.csv,CHEMBL5776.csv,CHEMBL5921.csv,CHEMBL6032.csv,CHEMBL6136.csv,CHEMBL6175.csv
Cc1cc(CC(=O)Nc2cc(C3CC[C@@H](OC(=O)N4[C@@H](C)COC[C@@H]4C)C3)[nH]n2)on1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C(CCCc1nc(=O)c2ccccc2[nH]1)N1CCC(c2nnc(-c3ccccc3Cl)o2)CC1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
CC(=O)Nc1cnc(N2CCN(C(C)c3ccc4scnc4c3)CC2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
O=C(CCCCCC(O)=NO)NCc1ccc2cc(Br)ccc2n1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
O=C(NCCCCCC(O)=NO)c1cc2c(cn1)[nH]c1ccccc12,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
Cc1ccncc1-c1cc(CNC2=NCCN2)cc(C(=O)NCc2ccc(Cl)c(Cl)c2)n1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(c1ccc(F)c(-c2ncnc3cc(N4CCOCC4)ccc23)c1)c1nccnc1C,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
CNC(=O)N1CCN(Cc2ccc(Nc3ncc(C#N)s3)nc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
COCc1cc(C(=O)Nc2cc(C3CC[C@@H](OC(=O)N4CC[C@@H]4C)C3)[nH]n2)n(C)n1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CC(c1ccc2c(c1)OCO2)N1CCN(c2nc(CO)cs2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
O=C(NC1CCN(C2CCCC2)CC1)c1ccc(Nc2nc3c(C4=CCN(C(=O)CCC(F)(F)F)CC4)cccn3n2)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(F)(F)C(=O)N1CC=C(c2cnc(NCc3ccco3)n3cnnc23)CC1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(NC(=O)c2cccc(C3CC3NC3CCC(F)(F)CC3)c2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1cc(=O)n(C)cc1-c1cccc(NS(C)(=O)=O)c1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SCc2ccc(N(C)S(C)(=O)=O)cc2)nc(N(C)CCNC)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1[nH]ncc1-c1ccnc(NC2CCN(C)CC2)n1,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1C1(C(O)=NO)CCCC1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
COc1ccc(Nc2[nH]nc3c2Cc2ccccc2-3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
NC(=O)c1ccc(Nc2cn3cc(C(=O)c4c(Cl)cccc4Cl)ccc3n2)cc1,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,
Cn1cnc2ccc(-c3cccc(NCC(O)CN4CCc5ccccc5C4)c3)cc21,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CCCc1ccccc1)c1ccc(C(O)=NO)cc1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CN1CCC(N(C)c2cccc(N(C)c3ccc(Oc4nc(=O)c5ccncc5[nH]4)cc3)c2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
O=C(NCCN1CCCCC1)c1ccc(Nc2nc3c(N4CCC(O)(c5ccc(Cl)cc5)CC4)cccn3n2)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
ON=C(O)CCCCCCc1ncc(-c2ccccc2)o1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
N#CCc1cnc2c(C(=O)Nc3cnccc3OC3CCCNC3)c(N)nn2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1cc(C)c(CNC(=O)c2cc(C3CCN(C(=O)CN(C)C)CC3)nc3c2cnn3C(C)C)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CCCN(C(=O)CCC(F)(F)F)C1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(C)CCN2CCC(N[C@@H]3C[C@H]3c3ccccc3)CC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3ccc(CN4CC(F)(F)C4)cc3)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1CNc1cnccc1C(=O)O,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0
CC(C)(C)OC(=O)N1CCC(Nc2ccc3[nH]c(-c4ccc(OCc5ccccc5)cc4)nc3n2)CC1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCOc1ccc(CO[C@H]([C@H]2O[C@@H]3SC(N(C)C)=N[C@@H]3[C@@H](O)[C@@H]2O)C(F)(F)F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CCNc1cc(-c2ccc(OC)c(N[S+](C)[O-])c2)cn(C)c1=O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C)[nH]c(=O)c1CN1CCc2c(C)cc(C(C)=C3CN(S(C)(=O)=O)C3)c(Cl)c2C1=O,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)Nc1cc(-c2ccc(=O)n(C)c2)nc(Oc2c(C)cc(Cl)cc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Cn1cc(NC(=O)c2cc([C@H]3C[C@@H]3NC3CCC3)cs2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(c1)C1(CC2)CC1NCC1CCNCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ON=C(O)C(Cc1ccccc1)n1nc2c(c1C#CC1CC1)CCCC2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
COC(C)(C)CNS(=O)(=O)N1CCC(Nc2ncc3ccc(=O)n([C@@H]4CCC[C@@]4(C)O)c3n2)CC1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Nc1nn2cc(F)cnc2c1C(=O)Nc1cnccc1N1CCC(C(=O)N2CC(F)(F)C2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cn1cc(-c2cc3nc(n2)Oc2cc(Cl)cc(c2Cl)OCC/C=C/CCS(=O)(=O)N3)ccc1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Cc1cc(C)n(C)c(=O)c1CNC(=O)c1cc(-c2cccc(CN(C)CCN(C)C)c2)nc2c1CNN2C(C)C,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCC(Nc2ncc3cc(CC(N)=O)c(=O)n([C@@H]4CCC[C@@H](O)C4)c3n2)CC1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
CCCCc1ccn(-c2cc(C(=O)OC)ccn2)n1,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
CC1(C)CNc2nc(Nc3cc(-c4c(F)cccc4F)nc4c[nH]c(O)c34)ccc21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H]2CN(CC(F)(F)F)C[C@@H]2C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCC(c1scc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)N1CCC(N(C)C)CC1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(C=Cc4csc(CN5CCOCC5)c4)[nH]nc3c1)C(=O)N2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
COc1cc(-c2cc(C[S+](C)[O-])ccc2Nc2ccc(F)cc2F)cn(C)c1=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(OC(C)C)ncc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cncc12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ccc(Oc2nc(=O)c3ccncc3[nH]2)cc1)c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CNCc1ccc(-c2nnc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)o2)c(O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CC(C)N1CC(NC(=O)c2cn(C3CC3)nn2)C1(C)C,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2nc(CS(C)(=O)=O)ncc2OCC2CC2)c2ccccc2c1=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1sc(-c2cnccn2)nc1O,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2ncccn2)c1)c1cccc(C2CC2NCC2CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
O=C(CCC(F)(F)F)N1CC=C(c2cccn3nc(Nc4ccc(C(=O)N5CCN6CCCC6C5)cc4)nc23)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(-c2nc(N3CC[C@@H]4CNC[C@@H]4CC3)ncc2-c2ccc(F)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
OC(c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl)c1ncncc1F,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
[C-]#[N+]CC1CCN(c2nc(C=N)c(C(N)=O)c(Nc3ccc(N4CCN(CC#N)CC4)cc3)n2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2c[nH]nc2C)cc(C2CCN(C(=O)c3cc(C(C)C)[nH]n3)C2)n1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CCNCC2CNCCO2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
CCOC(=O)c1ncn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3cnc(C)nc3C)c12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)Cc1cccc(C=Cc2[nH]nc3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)c1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Cc1nc(NC(C)C)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cn2)n1,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,
COc1ccc(NS(=O)(=O)c2cccc(/C=C/C(O)=NO)c2)cc1OC,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CCCNC(=O)O[C@@H]1CCC(c2cc(NC(=O)Cc3cc(OC)ccc3S(C)(=O)=O)[nH]n2)C1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc(NCCCCNC(=O)C(NS(C)(=O)=O)C(C)C)c1nnc(C)n12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc(S(C)(=O)=O)ccc2OC2CCCC2)cn(C)c1=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(F)S(=O)(=O)Nc1cc(-c2cc(C)c(=O)n(C)c2)nc(Oc2c(C)cccc2F)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CCNC(=O)C[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC(O)CN1CCc2ccccc2C1)c1cccc(C2CCOCC2)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN=C(N)c1ccc(N2CCN(C(=O)CCc3nc(=O)c4ccccc4[nH]3)CC2)nc1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1cc2cnc(NC3CCN(S(=O)(=O)CC(F)(F)F)CC3)nc2n([C@H]2CCC[C@]2(C)O)c1=O,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CN(C)NC(=O)Nc1cccc2c1C(=O)c1c(-c3ccco3)n[nH]c1-2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C(NCCC(O)CN1CCc2ccccc2C1)c1ccc(Cl)cc1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC(Oc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
N#CC[C@]1(n2nc(Nc3ccc(C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CC[C@H](Nc2ccccc2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)Nc1ccccc1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2c(c3ccccc13)Cc1cc(S(=O)(=O)NN3CCOCC3)c(F)cc1-2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
ON=C(O)C(Cc1ccccc1)n1cc2cccc(CN3CCOCC3)c2n1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
CN(C)CCc1cnn(-c2ccncc2NC(=O)c2c(N)nn3cc(F)cnc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1noc(C)c1-c1cc(CO)c2[nH]c(=O)n3c2c1OCC3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccncc1NC(=O)c1c(N)nn2cc(Cl)cnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CCN(c1cc(Cl)cc(C(=O)NCc2c(C)nn(C)c2OC)c1C)[C@@H]1COC[C@H]1OCCOC,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cnn2c(NCc3cccnc3)cc(-c3ccc(-c4ccc(C(N)=O)c(O)c4)cc3)nc12,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccnc2cc(COc3cc(Cl)cc(Cl)c3)[nH]c12,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0
CC1Cc2ccccc2CN1CC(O)COc1cccc(-c2ccc3ncn(C)c3c2)c1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)c2cc(CN=C3CCCN3)cc(-c3ccc(F)cc3C(F)(F)F)n2)cc(OC)c1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccc2nc(-c3ccccc3)oc2c1)c1ccccc1Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Nc1ccccc1NC(=O)c1ccc(C=C2CN(Cc3ccc4cc[nH]c4c3)C2)c(Cl)c1,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc2c(F)cccc2[nH]1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(Nc2nc(Br)cs2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
Cc1cc2c(cc1C#N)c(-c1cccc3c1C=CC(C)(C)N3)cn2[C@H]1CC[C@@H](O)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CC[C@H](C)CNC(=O)O[C@@H]1CCC(c2cc(NC(=O)Cc3cnc(C)s3)[nH]n2)C1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1cc2c(ccc3nnc(C)n32)n1Cc1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1C=C(c2cnc(NCc3c(F)ccc4c3CCO4)n3cnnc23)CC(C)N1C(=O)OC(C)(C)C,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCOCCc1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
O=C1CCCC(C(=O)NC(CCCCCS)C(=O)NC2CCCC2)N1,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
COc1cc2nc(NCCCCNC(=O)CC(C)C)c3nnc(C)n3c2cc1NC(=O)Nc1ccccc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(-c2ncnc(Nc3ccc(C(N)=O)cc3)n2)ccc1O[C@@H]1CCN(C(=O)CO)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](Oc1nc(-c2ccc(C3CCN(C)CC3)cc2)cc2nn(C)cc12)[C@H]1CNC(=O)C1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(NCCN2CCOCC2)n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
FC1(CNC2CC2c2ccccc2)CCN(Cc2ccc(-c3ccccc3)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C2CCOCC2)C3=O)c2c(=O)[nH]ccc21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H]2CN(C(=O)Nc3nc(OCC(C)(C)O)ns3)C[C@@H]2C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(F)c1-c1cc(Nc2ccc(N3CC[C@]4(C[C@H](O)CO4)C3)cn2)c2c(O)[nH]cc2n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2c(-c3ccc(C#N)cc3)nc(N3CCC(N(C)C)CC3)c3nccn23)cnc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CS(C)(=O)=Nc1cc(N2CCOC[C@H]2C(F)F)nc(-c2ccnc3[nH]ccc23)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
Cc1ccc(-c2c(-c3ccc(C#N)cc3)cc(OC[C@@H]3CCNC3)c3nn(CCOc4ccccc4)c(=O)n23)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1cc(CN2CCNC(=O)C2)c(CNC(=O)c2cc(Br)cc3c2cnn3C2CCCC2)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(CNC(=O)c2cc(-c3ccc4c(c3)OCCO4)nc3c2cnn3C(C)C)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SCc2ccc(NS(C)(=O)=O)nc2)nc(N2CCCN(C)CC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)n1cc(-c2nc(-c3cnn(CCS(N)(=O)=O)c3)cn3nccc23)cn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc(-c2cnc(N)c(-c3nnc(Nc4ccccc4C#N)s3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CNC[C@@H](O)COc1ccc(Cl)c(-c2nc(-c3c(C)noc3C)c(C)c(C3(C)CC3)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
COc1cc2nc(NCCCCNC(=O)c3cccc(Cl)c3Cl)c3nnc(C)n3c2cc1OC,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(C(=O)NC[C@@H](O)[C@@H]2Cc3ccccc3CN2)cn1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncnc2c1ccn2[C@@H]1O[C@H]([C@@H]2OCC(F)(F)c3ccccc32)[C@@H](O)[C@H]1O,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)n1cc(-c2nc(-c3cnn(C[C@@H](C)O)c3)cn3nccc23)cn1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(c2ccc(C(=O)NC3CC(F)(F)C3)nc2)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCCN2CC(CN[C@@H]3C[C@H]3c3ccccc3)C2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CCNc1nc(N2CCC(N)CC2)nc(-c2ccc(C#N)c(F)c2)c1-c1ccc2nn(C)cc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(C=NO)c3)n2n1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccc2[nH]cnc2c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(S(=O)(=O)N3CCC3)cc2)c2c(=O)[nH]ccc21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2[nH]c(Cc3ccc(NC(=O)CN)cc3)nc(=O)c12,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
CCNC(=O)c1cncc(C=Cc2c[nH]nc2-c2nc3cc(OC)ccc3[nH]2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
CC(C)NC(=O)c1csc(N2CCN(C(C)c3ccc4c(c3)OCO4)CC2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)CC2CCCCC2)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(NC3CCCC[C@H]3N)cc2=O)CC1)c1ccccc1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2c(-c3ccc(C#N)cc3)nc(N3CCC(N)CC3)n(C)c2=O)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CS(=O)(=O)NC[C@H](Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(OC(F)F)cc1F,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CC(=O)OCC(=O)NCCCCNc1nc2cc3c(cc2n2c(C)nnc12)OCCO3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1Cc2cccc(O[C@H]3C[C@@H](n4cc(F)c5c(N)ncnc54)[C@H](O)[C@@H]3O)c2C1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(CNC(=O)Cc2ccccc2)nc2cc(/C=C/C(O)=NO)ccc21,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CNS(=O)(=O)C[C@H]1CC[C@H](Nc2nc(N)ncc2Br)CC1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNc2nc(N(CCO)CCCO)nc3c2NCN3C(C)C)cc1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
O=C(NC1CN(C2CC2)C1)c1cn(C2CC2)nn1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3ccccc3)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C)C1CC(n2cc(-c3cncc(N)c3Cl)c3cc(C#N)c(C)cc32)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
